Tweet id,Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements
7.8185620650358E+017,https://twitter.com/CatalystCouncil/status/781856206503579648,"Regular checkups, a microchip, and a safe, loving and enriching environment ensure your kitty companion's happiness! https://t.co/6tFXymiWOg",2016-09-30 14:00 +0000,217,4,0.0184331797,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.81822237754073E+017,https://twitter.com/CatalystCouncil/status/781822237754073088,"#HappyCatMonth is ending, but our healthy, enriched, safe, &amp; valued cat tips are on our blog - for a Happy Cat Life! https://t.co/6tFXymiWOg",2016-09-30 11:45 +0000,262,5,0.0190839695,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.81493947579429E+017,https://twitter.com/CatalystCouncil/status/781493947579428864,September's CATalysta is Alice deAlmeida of @algonquinNYC! Discover Algonquin history &amp; how Alice champions the cat: https://t.co/49U7rWuPlA https://t.co/2TOsQUJaca,2016-09-29 14:00 +0000,253,1,0.0039525692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.81463637324071E+017,https://twitter.com/CatalystCouncil/status/781463637324070912,"@Never2LatePets Hey, no problem! :)",2016-09-29 12:00 +0000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.81463399767085E+017,https://twitter.com/CatalystCouncil/status/781463399767085056,Lots of cultures believe cats are central to good luck! Let's look at the 13 reasons cats are lucky: https://t.co/Q4U7uVqmUo #HappyValuedCat,2016-09-29 11:59 +0000,191,4,0.0209424084,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.81131564616999E+017,https://twitter.com/CatalystCouncil/status/781131564616998912,The sweetest example of feline companionship between Misao and her cat Fukumaru in Japan! https://t.co/fxchmCtwpC #HappyValuedCat,2016-09-28 14:00 +0000,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.81101253736665E+017,https://twitter.com/CatalystCouncil/status/781101253736665088,Show love to your cat companions by understanding their peculiarities and helping them live a fulfilling life! https://t.co/GSYtBNKVEx,2016-09-28 12:00 +0000,223,7,0.0313901345,1,0,3,0,2,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.80770576445035E+017,https://twitter.com/CatalystCouncil/status/780770576445034496,"Treating chronic gingivostomatitis in cats: Winer JN, Arzi, B, Verstraete FM.  Therapeutic Ma... https://t.co/zV24WNLiAL via @WinnFeline",2016-09-27 14:06 +0000,163,7,0.0429447853,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.80769195625775E+017,https://twitter.com/CatalystCouncil/status/780769195625775104,#Microchipping in addition to a collar with ID ensures that your cat will never be lost for long. https://t.co/UB9YLyoUsi #HappyValuedCat,2016-09-27 14:00 +0000,216,7,0.0324074074,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.80738864826561E+017,https://twitter.com/CatalystCouncil/status/780738864826560514,Cats learn through positive reinforcement - never by being scared into good behavior or yelling! 🐈 #HappyValuedCat https://t.co/jzt1YZu5fg,2016-09-27 12:00 +0000,1898,43,0.0226554268,11,0,16,3,0,2,4,0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.80486884338262E+017,https://twitter.com/CatalystCouncil/status/780486884338262017,"Hey, thanks so much for sharing! 🐈 https://t.co/CanlkjuRqw",2016-09-26 19:19 +0000,213,1,0.0046948357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.80406731943862E+017,https://twitter.com/CatalystCouncil/status/780406731943862273,"""The Cat's Purr - A Biomechanical Healing Mechanism?"" by @consciouscats https://t.co/SM1W9kxbE4 #HappyValuedCat",2016-09-26 14:00 +0000,156,3,0.0192307692,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.80406639845188E+017,https://twitter.com/CatalystCouncil/status/780406639845187585,"""You love a cat by taking time to learn [its] peculiarities… then appreciating them for what they are."" Love this!!! https://t.co/iiqmqo3NeU",2016-09-26 14:00 +0000,285,6,0.0210526316,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.80405486885736E+017,https://twitter.com/CatalystCouncil/status/780405486885736448,Ten Ways to Help Your Local Shelter by @HumaneSociety (even if you don't have time to volunteer!) https://t.co/oLOnBuzyeQ #HappyValuedCat,2016-09-26 13:55 +0000,147,3,0.0204081633,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.80341256979227E+017,https://twitter.com/CatalystCouncil/status/780341256979226624,Scientists use DNA to trace lineage &amp; domestication of ancient cats: #AncientCatDNA #VikingCats  https://t.co/2MovQUiLu0,2016-09-26 09:40 +0000,327,6,0.0183486239,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.80044348767531E+017,https://twitter.com/CatalystCouncil/status/780044348767531008,What do you love most about your cat? What does your cat love most about you? https://t.co/qBQotA0DKK #HappyValuedCat #WeekendQuestions,2016-09-25 14:00 +0000,184,2,0.0108695652,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.80014121966301E+017,https://twitter.com/CatalystCouncil/status/780014121966301184,It's #HappyValuedCat week! Latest on our blog: Expressing value for your cat as a companion &amp; creature https://t.co/7KuPtmgAIS https://t.co/r8vmMoaUje,2016-09-25 12:00 +0000,1085,13,0.0119815668,3,0,6,1,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.79944730977186E+017,https://twitter.com/CatalystCouncil/status/779944730977185792,This is a great plan for your #HappySafeCat! https://t.co/kmC0gEHj8x,2016-09-25 07:24 +0000,178,1,0.0056179775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.79651711992525E+017,https://twitter.com/CatalystCouncil/status/779651711992524800,@HuffingtonPost explains the cat scratch disease scare without downplaying importance of awareness &amp; prevention: https://t.co/pt6WFWFK8a,2016-09-24 12:00 +0000,13,2,0.1538461538,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.79623899109659E+017,https://twitter.com/CatalystCouncil/status/779623899109658624,Happy #Caturday! https://t.co/41mkwhXhvR,2016-09-24 10:09 +0000,200,12,0.06,1,0,6,0,0,0,2,0,0,0,0,0,0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.79328828480991E+017,https://twitter.com/CatalystCouncil/status/779328828480991233,"Feline herpes viral infection and famciclovir treatment: Sebbag L, Tomasy SM, Woodward AP, et... https://t.co/j72Z2TmvS9 via @WinnFeline",2016-09-23 14:37 +0000,166,9,0.0542168675,1,0,2,2,2,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.79319841266213E+017,https://twitter.com/CatalystCouncil/status/779319841266212866,"In ""How to Care for Outdoor Cats in Winter,"" the @HumaneSociety shares easy shelter, food &amp; #TNR tips. https://t.co/fiMkXpVGXE #HappySafeCat https://t.co/AlYHy2GmDX",2016-09-23 14:01 +0000,301,14,0.0465116279,2,0,3,1,4,0,3,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.79289520533541E+017,https://twitter.com/CatalystCouncil/status/779289520533540864,"Give your cats easy access to high spaces using Dr. Spanner of @walkervillevet's ""Make a Cat Tree Ladder"" Ikea hack! https://t.co/NORgKiC12R https://t.co/lLRPsXDoLq",2016-09-23 12:01 +0000,2038,14,0.0068694799,2,0,0,0,4,0,6,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.78957272454169E+017,https://twitter.com/CatalystCouncil/status/778957272454168582,"To prevent cats from falling in what's known as ""high-rise syndrome,"" keep balconies off-limits and installing secure screens! #HappySafeCat https://t.co/htJEatgvre",2016-09-22 14:01 +0000,396,7,0.0176767677,0,0,2,1,0,0,0,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.78926951704719E+017,https://twitter.com/CatalystCouncil/status/778926951704719368,Travel safely on your next trip with @sleepypod pet carriers - tested to child safety standards. https://t.co/Ys3k0jdJj1 #HappySafeCat,2016-09-22 12:00 +0000,884,6,0.0067873303,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.7859487823004E+017,https://twitter.com/CatalystCouncil/status/778594878230040576,Are you familiar with feline CPR techniques? Cat-World  provides step-by-step instructions here: https://t.co/BB6vJYO3EI #HappySafeCat,2016-09-21 14:00 +0000,1104,15,0.0135869565,6,0,3,0,6,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.78564564044612E+017,https://twitter.com/CatalystCouncil/status/778564564044611584,All cats should carry their purrsonal ID at all times! A snug-fitting collar with ID in addition to a microchip ensures a #HappySafeCat. https://t.co/lMJ95kJx3R,2016-09-21 12:00 +0000,1102,21,0.0190562613,4,0,10,2,0,0,2,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.78285182533141E+017,https://twitter.com/CatalystCouncil/status/778285182533140480,Find out how to protect your #HappySafeCat against indoor poisons using advice from @iCatCare: https://t.co/WUaq17IN0r #HappyCatMonth https://t.co/cVGKx5s43W,2016-09-20 17:30 +0000,427,12,0.0281030445,1,0,4,1,3,1,1,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.78277667502223E+017,https://twitter.com/CatalystCouncil/status/778277667502223360,Kitten-proof your home against common indoor hazards using this guide from @Vetstreet https://t.co/NU7dwoGFQa for a #HappySafeCat! https://t.co/9PlZnCHfJD,2016-09-20 17:00 +0000,330,8,0.0242424242,1,0,1,0,1,0,4,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.78253131985457E+017,https://twitter.com/CatalystCouncil/status/778253131985457152,"Comparing treatments for ear mites in cats: Yang C, Huang H.  Evidence-based veterinary derma... https://t.co/mf9ju3yyoK via @WinnFeline",2016-09-20 15:23 +0000,291,1,0.0034364261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.77870165170061E+017,https://twitter.com/CatalystCouncil/status/777870165170061312,Sleepypod carrier + quiet room + a sprinkle catnip = #HappySafeCat https://t.co/tAXBkzFnUx https://t.co/d3J0MvBdqv,2016-09-19 14:01 +0000,321,6,0.0186915888,0,0,2,0,3,0,0,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.77839865518064E+017,https://twitter.com/CatalystCouncil/status/777839865518063616,"Cats can be threatened by any small change in environment, and need their own safe space to recoup! #HappySafeCat https://t.co/4zaXDbiIWw",2016-09-19 12:00 +0000,680,12,0.0176470588,6,0,1,1,0,1,0,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.77507622014554E+017,https://twitter.com/CatalystCouncil/status/777507622014554112,What has made your cats feel threatened? How did you help them feel safe again? #HappySafeCat #HappyCatMonth https://t.co/LuD1EnIKTK,2016-09-18 14:00 +0000,374,3,0.0080213904,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.77472958914703E+017,https://twitter.com/CatalystCouncil/status/777472958914703360,It's #HappySafeCat week &amp; it's all about cats' unique ways of feeling safe &amp; how to protect them. More on our blog! https://t.co/RNz2yPT1g4,2016-09-18 11:42 +0000,329,10,0.0303951368,3,0,0,1,4,1,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.77145202347799E+017,https://twitter.com/CatalystCouncil/status/777145202347798528,Cats are predators &amp; explorers by nature! A #HappyEnrichedCat feels both comforted &amp; stimulated by its environment: https://t.co/CYELwNA4wN,2016-09-17 14:00 +0000,298,2,0.0067114094,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.77114978377662E+017,https://twitter.com/CatalystCouncil/status/777114978377662464,"Cats love a soft and secure window perch they can climb up to reach, especially if you hang a bird feeder outside. https://t.co/4Tl66azrbR",2016-09-17 12:00 +0000,1446,30,0.020746888,4,0,3,1,0,0,4,0,0,0,0,0,0,18,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.76791738056782E+017,https://twitter.com/CatalystCouncil/status/776791738056781825,"Reducing anxiety around veterinary visits: Stevens BJ, Frantz EM, et al.  Efficacy of a singl... https://t.co/DKEtAXaGHy via @WinnFeline",2016-09-16 14:35 +0000,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.76773648237654E+017,https://twitter.com/CatalystCouncil/status/776773648237654016,Catios are among the best and safest ways for your cat to enjoy the outdoors! #HappyEnrichedCat #HappyCatMonth https://t.co/lU7sTlPYGL,2016-09-16 13:24 +0000,376,6,0.0159574468,0,0,1,1,0,1,0,0,0,0,0,0,0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.76752602574885E+017,https://twitter.com/CatalystCouncil/status/776752602574884864,Cats have unique toy &amp; treat faves based on prey preference. Test out a subscription box! https://t.co/X0RYCk3fDN https://t.co/wo2jx18zm4,2016-09-16 12:00 +0000,227,6,0.0264317181,0,0,1,0,1,0,0,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.76451408711123E+017,https://twitter.com/CatalystCouncil/status/776451408711122946,"Despite belief that cats are solitary, they need lots of social playtime with their human too! #HappyEnrichedCat https://t.co/g8zlixnesX",2016-09-15 16:03 +0000,644,22,0.0341614907,6,0,8,0,0,0,4,0,0,0,0,0,0,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.76446439010374E+017,https://twitter.com/CatalystCouncil/status/776446439010373632,"This DIY for making a cat tent out of an old t-shirt is a classic, adorable favorite hiding spot. #HappyEnrichedCat https://t.co/2zHPRMotaX",2016-09-15 15:43 +0000,324,7,0.0216049383,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.76058129314349E+017,https://twitter.com/CatalystCouncil/status/776058129314349058,"Cats love predatory eating experiences. Make a puzzle feeder for them to ""hunt!"" DIY instructions by @PurinaONEcat: https://t.co/uxCq3ITD4N",2016-09-14 14:00 +0000,409,5,0.0122249389,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.76027821307208E+017,https://twitter.com/CatalystCouncil/status/776027821307207681,Safe and Fun Outdoor Activities to Enjoy with Your Cat: a guide by @Petcentric https://t.co/IesWkBUcjG #HappyEnrichedCat #HappyCatMonth,2016-09-14 12:00 +0000,321,5,0.015576324,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.75702088047178E+017,https://twitter.com/CatalystCouncil/status/775702088047177728,"Mucopolysaccharidosis VI in cats: Lyons LA, Grahn RA, Genova F. Mucopolysaccharidosis VI in c... https://t.co/aLBR6Yipoe via @WinnFeline",2016-09-13 14:26 +0000,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.75695827650146E+017,https://twitter.com/CatalystCouncil/status/775695827650146304,Cats need their own hiding spaces to feel safe and recoup! OSU Indoor Pet Initiative's guide to indoor cat refuges: https://t.co/R5u0wRzEbm,2016-09-13 14:01 +0000,201,7,0.0348258706,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.75665515217944E+017,https://twitter.com/CatalystCouncil/status/775665515217944577,"Your cat thinks it's as big &amp; bad as any primordial wild cat, so make sure it has healthy outlets for instincts &amp; isn't punished for them!",2016-09-13 12:00 +0000,291,9,0.0309278351,1,0,5,0,0,0,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.75333365952221E+017,https://twitter.com/CatalystCouncil/status/775333365952221184,Is your cat bored? This is a fantastic guide for turning your bored cat into a #HappyEnrichedCat in every way: https://t.co/OdlJrZKXdo,2016-09-12 14:00 +0000,2631,24,0.0091220068,7,0,2,1,9,2,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.75304231230271E+017,https://twitter.com/CatalystCouncil/status/775304231230271489,"Cats naturally desire climbing spaces to feel adventure &amp; safety, like a cat tree or window perch. #HappyEnrichedCat https://t.co/ZwyXdQSC9a",2016-09-12 12:05 +0000,716,26,0.0363128492,4,0,5,0,0,0,8,0,0,0,1,0,0,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.74970918753935E+017,https://twitter.com/CatalystCouncil/status/774970918753935360,"How do you like to keep your cat happy and #enriched - favorite games, toys, or cat spots? https://t.co/NDcYsAT6Sr",2016-09-11 14:00 +0000,393,6,0.0152671756,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.74940681584411E+017,https://twitter.com/CatalystCouncil/status/774940681584410624,"It's #HappyEnrichedCat week! Newest blog: ""Improving your cat’s happiness through enrichment &amp; outlets for instinct"" https://t.co/ZKGagyqlIa",2016-09-11 12:00 +0000,326,6,0.018404908,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.74593392491663E+017,https://twitter.com/CatalystCouncil/status/774593392491663360,Dr. Brunt's video interview about cats and preventive care with @HuffingtonPost is available at https://t.co/bD5mXXAqpu #HappyHealthyCat,2016-09-10 13:00 +0000,228,2,0.0087719298,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.7424723129772E+017,https://twitter.com/CatalystCouncil/status/774247231297720320,Evaluating compounds with activity against feline coronavirus: W15-010   Establishing an in v... https://t.co/AJLa1Qvr0I via @WinnFeline,2016-09-09 14:04 +0000,254,1,0.0039370079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.74246177306972E+017,https://twitter.com/CatalystCouncil/status/774246177306972160,"During your cat's wellness exam, it's great to ask about diet, immunizations, dental care, bloodwork and changes in habits. #HappyHealthyCat",2016-09-09 14:00 +0000,492,4,0.0081300813,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.74215780258881E+017,https://twitter.com/CatalystCouncil/status/774215780258881537,Veterinarians prescribe preventive care plans specific to a cat’s lifestyle. Track yours at: https://t.co/7hqllF3UFz https://t.co/vRWKqtO6VM,2016-09-09 12:00 +0000,225,2,0.0088888889,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.73883953862287E+017,https://twitter.com/CatalystCouncil/status/773883953862287361,Watch Dr. Brunt's interview with @dodo to learn more about preventive cat care! https://t.co/xte3s1WBqY,2016-09-08 14:01 +0000,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.73853642793312E+017,https://twitter.com/CatalystCouncil/status/773853642793312256,"If you recognize these symptoms, get to the veterinary clinic! Learn more: https://t.co/h4dHOiOYQn #HappyHealthyCat https://t.co/2RiXrv7aK0",2016-09-08 12:01 +0000,304,3,0.0098684211,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.73521490385994E+017,https://twitter.com/CatalystCouncil/status/773521490385993728,Cat-friendly practices reduce cat stress &amp; improve unique care. Find one near you: https://t.co/oYIcxBJDKb @CatVets https://t.co/beGisH23X2,2016-09-07 14:01 +0000,1971,25,0.0126839168,7,0,2,4,10,0,1,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.73491209931203E+017,https://twitter.com/CatalystCouncil/status/773491209931202560,Loving Care for Older Cats via @cornellcats https://t.co/rnMcCPKilm #HappyHealthyCat #HappyCatMonth https://t.co/MdLIVAZnxN,2016-09-07 12:00 +0000,339,9,0.0265486726,2,0,2,0,4,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.73161507227996E+017,https://twitter.com/CatalystCouncil/status/773161507227996161,"Feline nonregenerative anemia in cats, what does it mean?: Black V, Adamantos, S, et al. Feli... https://t.co/jJeu9Wfi3U via @WinnFeline",2016-09-06 14:10 +0000,298,1,0.0033557047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.73159160892559E+017,https://twitter.com/CatalystCouncil/status/773159160892559360,Dr. Brunt talks about preventive veterinary care for cats with Tanya Rivero on @WSJ here: https://t.co/9aSHfqnBMj https://t.co/Ph04rHCQ64,2016-09-06 14:01 +0000,296,5,0.0168918919,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.73128896770376E+017,https://twitter.com/CatalystCouncil/status/773128896770375680,Plan ahead with pet insurance for #peaceofmind in case your cat gets sick! https://t.co/VWw6zzQUZW #HappyHealthyCat https://t.co/6kwEjYMQMj,2016-09-06 12:01 +0000,302,1,0.0033112583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.72796702407455E+017,https://twitter.com/CatalystCouncil/status/772796702407454720,Bring the Health Tracker Form to your veterinary clinic to track your cat’s health needs. https://t.co/gHS69haCtQ https://t.co/mfcDQ8SMeN,2016-09-05 14:01 +0000,243,2,0.0082304527,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.72766398863073E+017,https://twitter.com/CatalystCouncil/status/772766398863073282,Cats will resist carriers that only appear right before veterinary visits. Make the carrier a part of everyday life for a #HappyHealthyCat,2016-09-05 12:00 +0000,421,11,0.026128266,1,1,6,0,0,3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.72434217288536E+017,https://twitter.com/CatalystCouncil/status/772434217288536064,Dr. Brunt's @PEOPLEPets interview on the importance of cat healthcare is available here! https://t.co/HsFkQ1oPGc https://t.co/GTewRdPhjI,2016-09-04 14:00 +0000,257,3,0.0116731518,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.72403984539718E+017,https://twitter.com/CatalystCouncil/status/772403984539717632,"""You're offering the carrier as a safe hiding place. Keep it open and accessible,"" -Dr. Brunt via @WomansDay https://t.co/hnjH8KZYFu",2016-09-04 12:00 +0000,355,11,0.0309859155,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.72071849673056E+017,https://twitter.com/CatalystCouncil/status/772071849673056256,Have you gotten your cat to love its #carrier? Watch how easy it can be! https://t.co/8CIoUpsUFg #HappyHealthyCat https://t.co/O4yscatog9,2016-09-03 14:00 +0000,491,5,0.0101832994,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.72041622104211E+017,https://twitter.com/CatalystCouncil/status/772041622104211456,Feline arthritis is often unnoticed. Learn 2 identify joint pain in older cats via @iCatCare https://t.co/BbIDn9AfGS https://t.co/jG7iVmqtKW,2016-09-03 12:00 +0000,955,24,0.0251308901,4,0,5,0,13,0,0,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.7174727644008E+017,https://twitter.com/CatalystCouncil/status/771747276440080384,Change in your cat's behavior is a sign that they're hiding pain. Don't overlook preventive care veterinary visits! https://t.co/CwytThb6HX,2016-09-02 16:31 +0000,668,21,0.0314371257,4,0,2,3,7,0,0,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.7171555415971E+017,https://twitter.com/CatalystCouncil/status/771715554159710209,"Rebound hyperglycemia, does it occur in cats?: Roomp K, Rand J. Rebound hyperglycemia in diab... https://t.co/g4ZqJDq7UP via @WinnFeline",2016-09-02 14:25 +0000,260,1,0.0038461538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.71682111866573E+017,https://twitter.com/CatalystCouncil/status/771682111866572804,#HappyHealthyCat blog post is up! Scientific studies show that happy cats are healthier… https://t.co/sLIC6yN0i2 https://t.co/lQDACjrzGC,2016-09-02 12:12 +0000,418,7,0.0167464115,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.71345014781833E+017,https://twitter.com/CatalystCouncil/status/771345014781833218,Happy Healthy Cat Week is afoot! How do you keep your cats happy while keeping them healthy? https://t.co/7noHlXqHRe,2016-09-01 13:52 +0000,648,30,0.0462962963,2,0,3,1,0,0,4,0,0,0,0,0,0,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
